id,x,y
400,41.624702,57.247528
1827,-46.567177,32.185238
147,42.373436,13.309812
1195,-47.850178,31.403103
100,56.31505,58.122353
1631,53.965794,46.32137
1545,58.733467,57.55012
1271,36.0025,28.267193
272,-66.611595,-20.756088
1860,44.060616,18.96743
936,41.856644,10.195058
1848,53.1574,50.157574
904,-50.79432,-19.751045
825,29.514833,10.966989
173,28.521797,-24.100864
1399,-3.5259442,57.55344
50,56.31003,-17.90509
450,-39.611538,41.518845
1389,-63.246536,-28.715113
791,-14.465985,56.33382
856,63.91627,-17.287556
1088,-3.5520892,49.47234
969,-44.79982,34.788845
749,39.736603,56.05416
1928,33.843643,53.689533
1689,34.533634,17.009037
1481,-50.293484,33.940174
1302,58.557903,-10.372092
274,46.290493,64.37944
183,-1.8286747,-38.117275
552,55.918034,-18.950584
1405,26.359737,-28.975239
229,19.884642,-18.021692
534,-37.054153,-75.88177
54,-37.453327,28.1006
1956,55.45581,-16.10239
766,-51.237186,-29.554413
1720,46.472065,67.06787
90,-41.711586,32.439255
1707,69.40242,-12.645925
275,67.31734,-8.096516
351,28.021906,-17.603695
527,52.92325,-4.341305
1892,-61.591957,-22.779346
704,-5.068789,61.488884
1492,74.93058,-16.443443
1011,27.407763,20.767467
677,66.69431,-12.146639
1874,-15.209075,53.590195
1501,-7.7460155,58.8987
612,-29.497732,-68.96583
1328,62.472622,-11.225866
618,-30.38609,-72.31726
69,3.7013466,-39.760715
1404,-44.089294,37.454865
185,-32.56207,35.30841
1161,61.837494,-14.348733
1906,58.96572,65.0665
1686,-51.778645,-25.500624
943,-45.50433,-18.67201
1610,-37.030922,39.857597
115,-47.90415,21.971989
448,-64.04776,-23.483923
1476,29.674425,-12.835055
1162,48.551804,-9.881838
1534,63.17623,-15.886927
1047,-60.651413,-17.324825
79,-41.16473,40.56888
764,61.14617,-16.598026
1105,-69.26416,-25.356695
1644,53.980145,-1.8866831
142,31.468088,-12.538604
847,-1.6652509,60.005505
1641,64.91079,-4.8248205
1136,15.120252,-20.851116
1767,-34.156704,-66.05696
1309,40.12552,13.847682
1909,-3.043973,-45.147015
991,-36.532482,-58.588284
701,-2.2846775,57.87366
1374,59.925392,-11.8063965
973,-50.198887,19.809015
428,68.313095,-3.5295122
1408,-45.746185,36.50446
310,54.70574,48.982315
1138,71.008125,-13.623415
1695,-44.6191,39.01691
1379,1.1571714,42.130005
343,-41.254967,-65.67827
96,-17.484276,1.3612081
1877,-53.944996,26.111774
486,63.406097,-8.576409
776,-26.989492,-65.80157
1333,-54.94356,-14.460637
1107,-64.1335,-32.57356
420,-15.349089,2.3112507
76,-21.515001,-3.1066437
1046,-49.38069,40.906815
1528,26.684887,27.88898
110,-43.65021,27.522776
177,-11.285976,-50.656696
531,26.538036,-24.123957
1122,-0.93049294,65.845955
882,-43.71373,-76.478615
1523,-15.47888,-4.772239
1900,-17.96858,0.16061164
657,-11.731428,12.132536
1752,-9.714474,58.873463
231,-12.369906,9.907668
66,29.229053,-22.704353
1852,-45.614685,39.58699
664,-14.386659,14.146444
1835,-55.599842,-33.28732
289,3.6219316,-54.743656
145,-3.6661003,52.3174
230,-59.900738,-27.14005
1677,-19.548138,15.078941
1511,0.11357176,58.994453
1384,-37.765816,-77.52761
0,59.527225,-9.889093
1640,-56.382027,-29.10872
1377,-9.229296,5.1563296
261,3.1269255,55.96936
1713,16.613298,-18.591526
1454,26.730879,-31.057945
416,-60.96223,-21.060892
1705,-37.706547,-57.486244
1103,2.4847498,-62.387756
458,62.64386,0.7056334
438,61.58154,-9.627138
335,-12.222856,49.63827
894,-15.355251,-3.1066692
493,-5.199099,-53.57108
1469,-7.7469387,3.967396
1436,65.35409,-9.3164425
210,-4.418248,-51.3362
638,-43.628487,-64.0014
1453,-6.585002,-50.445564
822,0.9637134,64.47486
650,25.336018,-23.371561
17,-11.212164,-0.60993207
536,-19.438581,-3.6753385
962,-34.752277,-66.91705
1025,-1.8775218,45.916798
1816,7.2814,-58.43667
1172,-8.647734,-59.157475
1478,2.7284205,63.348938
1215,-7.8659883,-2.6154954
55,-43.318806,21.054956
189,48.64824,51.797905
1791,-19.915974,5.8533645
252,-1.4123552,-63.1742
1888,66.871666,-13.811898
1360,2.0160112,-58.78958
731,-15.9776945,5.0450573
1116,34.074657,6.111158
573,0.8143033,63.129597
1916,40.425545,60.77656
431,35.54185,18.530903
1327,34.52363,28.548277
1313,51.088867,66.45456
388,-45.985504,-75.259865
956,20.86853,-14.609422
674,45.877,60.84778
1243,36.136993,-24.96105
1448,-8.366405,-46.569256
1692,-17.877554,-1.93125
913,-62.950752,-21.872196
1196,32.15415,-29.328875
857,-6.1641498,-42.958885
1212,-14.249838,2.0505476
1683,-11.3191395,-2.448464
1373,-41.543568,-73.35243
611,2.6482155,-53.804752
1941,-4.5345993,-60.1014
424,34.76429,11.200183
1312,36.394894,32.19365
1208,-49.473835,25.627678
326,-46.622047,29.943686
1768,34.882843,11.643941
204,-11.857536,-55.820827
36,-7.642689,-7.006723
375,38.61162,19.61344
1260,-65.47707,-18.221083
1627,39.20621,43.895996
309,51.994278,61.40248
181,38.13114,14.6186495
141,21.797827,20.879604
1605,27.176987,17.553537
773,49.099174,59.594543
675,-11.158338,-49.06833
1075,35.288452,14.373557
1584,33.877693,18.460146
1428,28.846878,27.929785
44,-63.137573,-18.233934
1667,61.666744,-11.018951
1594,-23.629665,3.2392628
1710,62.141075,-17.81846
549,-44.73274,44.83657
442,38.08372,9.684478
1706,44.922897,54.926636
1170,40.172337,21.99704
655,-1.8317231,-57.55516
812,-42.155224,25.54587
1746,53.741306,50.55654
70,-3.8006115,60.633324
1859,38.969715,43.402954
136,-10.449038,-3.5761092
727,24.181208,14.352929
1140,28.837519,22.140285
386,30.638912,29.710094
1198,-4.1539116,62.08234
1058,58.662357,-19.599623
403,58.94427,-12.440993
695,-53.2285,43.79317
974,-6.8672123,46.381485
1634,22.582245,-16.954277
1598,-43.4005,29.750742
1223,37.406624,20.3796
748,-35.84586,-7.106588
959,32.975044,19.166561
545,-14.9140215,49.88785
1421,47.80772,58.740356
393,-44.49807,-21.642654
1096,46.485027,66.02051
1896,26.370766,26.303045
576,26.241064,12.020435
215,13.382038,-36.724995
699,-8.551049,63.927788
1681,-49.992912,30.795553
1132,-1.7894924,-40.040546
1538,33.54376,12.8433485
734,7.7758203,58.866497
637,-47.172108,33.925262
785,-50.452477,-30.998964
635,57.993225,-8.58076
724,15.5074835,-26.128168
449,-12.698061,1.21965
356,-55.80693,32.6855
1033,39.21316,25.14958
390,69.003876,-7.4746757
1747,-41.807163,40.155727
1799,27.647552,11.142462
905,46.69562,46.840454
298,-29.54552,-71.07318
57,-58.919033,-16.485098
178,34.153233,25.606884
1254,-67.74052,-24.059696
1678,-45.44814,29.962934
1544,-48.94204,33.511814
1085,29.60371,-26.986538
1664,6.859083,-50.677082
1387,-22.615627,42.947685
1730,-46.407513,-20.966738
1267,-8.8127365,40.623325
917,19.135187,-35.065323
758,-59.204433,-18.069794
1911,-62.527184,-27.306223
1757,62.092808,-23.176952
1480,58.883827,-1.8943225
174,-51.83593,-23.313454
163,49.206642,-11.628757
587,67.256226,-12.180689
5,-42.068882,29.76724
507,57.41492,-7.834543
1395,50.124092,57.18916
246,66.40786,-22.243752
1007,42.281837,46.426308
1515,25.11031,21.843973
33,-44.77181,33.366898
1760,33.986668,19.674452
902,-38.851425,-76.88196
122,-59.246403,-13.175107
156,-54.50999,-30.299093
171,64.46196,-3.8501701
879,7.8577924,52.27746
158,68.07937,-3.152696
832,33.392654,26.43722
1055,18.979074,14.8788
1949,-1.9972843,44.39544
61,30.576527,14.761305
1077,-63.37672,-20.34655
1893,-4.5346203,47.36156
1307,-45.264767,-20.507347
1242,-48.37109,29.377745
983,24.328375,-12.831743
513,-3.1631641,45.632847
379,64.16176,-11.288107
830,-5.8182592,55.929756
607,26.721447,-17.141909
20,46.319668,56.303303
804,19.93197,27.31632
1365,-60.90828,-23.419294
197,-39.888767,30.172062
1763,5.4826536,-43.3266
1106,-43.38495,34.583683
126,1.3186847,51.20462
444,63.33178,-5.2093263
712,9.660413,-55.65432
1815,30.475637,-26.87098
665,-4.75671,66.71884
988,45.667564,-18.663223
89,-5.7981973,59.45693
920,-37.627163,-63.54981
1442,-1.458657,61.258244
634,-63.25779,-17.555166
364,-58.884937,-30.747355
1197,7.0008945,-60.823742
1155,-1.7571316,62.76952
1189,-27.009317,-66.6998
602,27.605879,25.296354
1698,-54.82193,-9.85029
1135,70.154274,-17.388807
360,21.47486,-29.000761
568,28.21004,-22.346493
1858,58.601097,-16.892902
1696,-29.470444,-69.81233
259,-44.638218,-67.22456
125,24.528934,-20.083796
628,65.27503,-6.9903774
214,-54.051697,29.035967
692,-40.700302,-74.97608
1130,69.44306,-15.293919
516,61.303402,-17.704805
495,23.089436,-28.259766
850,20.42857,-30.524456
1479,-4.5296745,44.002213
1431,65.24364,-20.24361
1277,-58.975777,-20.488594
669,61.90503,-9.234778
794,-36.18977,37.174072
1489,18.125645,-20.224964
1770,-8.527666,47.734753
1614,-8.868616,52.22686
1811,-14.500898,57.092335
1400,-45.296085,-30.29675
1596,-45.680637,-63.74128
1743,-31.708643,-76.08565
1031,-52.946953,-29.118898
1340,-11.8160925,2.4719207
932,8.891731,54.026928
39,48.55774,-11.289847
654,3.3762963,-53.174675
767,-43.841312,-69.40336
1711,-39.949406,-71.02592
871,58.13701,-3.7575042
1832,31.113012,-14.323568
940,18.259338,-14.455959
1620,28.33283,-27.92238
1010,3.5747116,-47.55788
1652,18.627623,25.49943
1422,0.84730124,-45.0072
327,-47.496483,-57.643383
1173,-2.3699722,-38.98844
896,-0.47435877,55.444252
941,9.344362,-50.62963
1110,4.033614,-59.7657
1961,-51.26063,-22.99297
1611,-40.53544,-65.00826
1133,-4.890931,44.60975
58,-10.179602,13.735065
571,5.199518,-49.05819
747,7.803768,-56.955128
805,62.41823,-7.885496
322,-28.943872,-74.30372
620,-44.10697,-73.13864
18,-34.82642,-64.02392
311,-45.462524,-59.584175
1456,23.931515,-10.125778
1621,-3.3622224,-43.12486
1089,53.73572,0.9516455
1093,-29.810972,-77.80669
1483,-12.8279295,-48.635452
624,-19.619514,6.48071
1417,39.3569,9.580936
1249,73.98421,-5.004672
1477,-1.0159712,-52.293797
554,-40.157013,-55.903454
1231,-17.219608,6.4139075
262,-12.125286,0.15723555
935,-14.353791,-5.898292
1599,-4.7635574,60.07407
1702,-14.669019,12.186595
1004,34.192936,-13.886155
86,-26.021202,-1.4372239
1572,-6.79974,-4.0001855
368,38.989887,55.275047
1589,42.67465,65.42405
1625,-8.564048,6.7125688
1180,-6.7549644,60.10904
1947,-36.517345,-72.53694
1423,-17.020376,16.761585
1120,-8.3464,50.495
347,-17.056705,10.903076
124,-4.1783223,-47.945236
946,-14.08676,3.7917252
1950,23.58907,-26.457361
1424,-50.540436,-27.675352
149,-16.434456,54.008408
1193,56.2205,61.850433
1890,45.38335,57.020943
1983,34.26061,13.12076
7,-56.74324,-23.025936
555,-3.690667,-51.749172
1368,43.288383,21.375555
1224,47.22813,49.234222
901,44.628284,47.103466
482,-5.7239013,6.743061
1461,-47.561146,-75.28592
1068,-44.052715,-71.9225
1264,-13.520491,8.489001
1192,-66.11019,-25.406977
599,-57.68515,-25.854618
906,45.801956,51.916523
1880,51.42274,68.5985
1402,-54.375553,-22.815372
1439,30.244446,20.665081
1555,-47.359215,-22.203627
992,50.511913,55.483883
511,24.567728,26.769154
1059,-3.4738843,-52.496857
1619,31.803024,23.495619
733,-52.613552,-27.718538
1645,34.024117,7.62595
341,-1.0931417,57.12788
451,-14.181939,-56.50131
1219,43.637703,52.233505
435,-53.658836,-15.312034
719,34.202854,21.665174
176,-7.628571,5.310073
521,-48.40541,-23.648172
1394,-55.7683,-19.939878
835,-50.63388,40.194134
1796,36.80006,12.512357
1432,26.426584,10.494889
1792,-41.504913,-67.6957
99,42.353645,68.68612
1191,35.22793,16.751139
1154,-50.8999,34.345665
1623,-45.835567,37.01013
685,-56.50305,29.098003
1764,32.326035,28.509325
319,-40.44468,37.298855
1547,31.144518,22.582865
803,-41.399227,31.738924
1613,-46.667004,25.702776
908,-53.665897,36.28351
800,-49.453712,39.4535
580,-62.606373,-25.092396
15,-53.77441,-24.311043
34,37.302876,7.846817
895,66.73944,-0.71309614
833,46.465687,60.01093
1411,55.702915,49.929993
374,-42.49159,-75.495224
71,-0.8082916,52.023617
581,-7.562832,-38.864162
1979,19.742214,-24.89824
1213,31.279907,23.38085
358,13.193518,-24.243439
1041,52.870502,62.961117
1446,-64.84635,-30.003893
883,2.2914882,59.005764
1968,20.320492,14.7504425
1062,51.600018,65.08262
437,27.332226,-16.125502
1957,51.44884,59.186653
1157,-59.473534,-29.708742
723,-55.875763,-18.293324
1493,57.876083,-12.545818
1051,-41.589363,-77.069046
194,70.53806,-11.346794
861,-63.20028,-32.207943
1865,6.6328406,-42.846794
1146,5.6179895,-52.596195
1990,-33.47445,32.25031
1942,37.014267,16.997786
886,52.12438,44.523937
32,-61.51282,-31.087465
525,-31.83595,-4.6993523
691,-55.250492,22.6131
1571,-34.064827,39.478935
1787,-0.3796395,44.513813
1362,-44.90582,25.52207
1817,-38.9098,33.052067
563,37.333405,23.04587
266,-12.785295,49.58538
234,-54.415558,36.798077
80,-19.434862,-9.508396
1615,20.902065,-9.692906
558,54.86406,52.479843
1386,52.975296,65.36386
994,25.351444,17.476212
132,20.318365,-11.853921
1002,72.157166,-7.255054
663,-57.279957,32.26522
1032,-41.689415,44.860516
1919,-39.98748,34.307407
709,-5.6072884,-54.145256
3,29.820429,12.892043
159,23.967047,29.406567
1977,39.99555,36.97851
1765,-57.982613,-28.316038
1098,46.664417,47.4209
926,-68.23139,-19.286499
1966,-28.900896,43.901268
708,-40.621128,-76.65593
1943,7.6204414,-54.328724
1682,27.924309,9.076811
829,57.072914,-14.62941
866,39.94242,23.49788
725,23.169365,25.825562
481,35.297817,7.232316
1569,-6.206067,57.44159
1970,-38.69335,37.42007
876,-53.96913,-19.771915
1274,55.980045,59.70846
928,51.51067,50.868484
900,-47.645153,-65.77964
1597,25.194132,-12.867649
1937,-39.195293,36.26563
610,20.585566,-26.540741
1687,54.042664,-9.446203
1647,-56.96536,-16.603815
139,-47.26403,25.940632
757,50.789955,61.553402
143,2.550632,58.27332
807,55.249622,52.97717
1870,-36.359753,23.970543
778,32.629784,9.524631
1904,23.192286,23.221233
809,64.73527,-6.605959
488,-50.538586,38.110992
923,-31.615366,33.445072
302,5.960681,-54.3124
1090,-5.5575614,40.98405
1973,15.989165,-26.41069
784,-67.48545,-18.081882
999,-36.326694,42.16744
1651,-40.825,-70.09466
1341,-21.237427,-7.637888
1761,26.03701,-15.673331
1585,-48.368267,20.440773
1393,69.76397,-9.606216
577,-48.266075,-17.11498
1505,-10.274561,50.069874
526,-6.1230965,3.0164585
1126,65.75217,-12.490819
1697,-51.040054,-25.900793
1319,5.854626,-50.84597
1680,3.0467598,43.919403
188,-56.92067,-32.292255
779,-37.89193,-64.05687
1451,35.28427,26.271109
1965,25.192528,-9.126339
97,-13.069598,-54.60826
391,37.83774,53.659664
1113,32.050713,-26.458727
1995,-62.430595,-17.177597
1908,-0.19932081,58.412045
867,-17.69356,50.6458
72,60.85828,-4.5772824
1258,70.1856,-8.629263
588,-39.247704,-78.464424
1257,-61.7192,-23.827394
232,0.31074238,45.771305
1924,59.83684,-19.5885
1295,-64.818794,-18.509108
1821,5.070469,53.68207
425,-58.766186,-33.527313
1115,32.610268,18.337616
1703,-52.544094,28.335493
1142,-34.14116,-79.00431
897,-49.148342,42.404175
898,0.551807,63.550148
729,53.14714,-6.36789
1101,20.887383,15.752164
771,4.6770706,-41.474117
503,-6.8138347,-43.021713
1078,5.5902123,-50.716454
955,24.091541,-23.407326
1043,-4.7398896,56.613346
652,-33.129574,-72.74907
1771,-22.736193,1.9404753
290,-47.473557,40.87755
702,-47.165104,-67.85369
1139,-10.282266,2.9154427
1039,-42.53937,-69.619606
1463,31.349613,-20.558426
239,9.000935,-53.272938
475,-32.187077,-4.8975573
1447,-23.56835,-0.30882367
1182,-45.530308,-61.479317
1629,-40.59736,-62.45486
1190,1.9136693,50.8821
1121,0.49090174,-55.554493
1482,-28.431202,-77.08524
918,22.228176,-27.742533
1981,21.581497,-24.411558
541,20.560202,-17.866795
1772,0.83724624,-51.083935
8,29.189882,-24.793278
1724,-21.958324,-63.788033
1988,60.180103,-8.055839
989,-34.53149,-61.61911
613,70.19929,-7.3442674
640,4.4531345,-59.82517
422,-38.90888,-55.925735
